beat_index,RR_prev(s),RR_next(s),QRS_duration(s),R_amp,QRS_max,QRS_min,record_id,RR_prev(s),RR_next(s),QRS_duration(s),R_amp,QRS_max,QRS_min
1703,,,,,,,100_clean,0.8,0.7917,0.1,0.94,0.94,0.94
1704,,,,,,,100_clean,0.7917,0.8167,0.1,0.995,0.995,0.995
1705,,,,,,,100_clean,0.8167,0.8222,0.1,1.055,1.055,1.055
1706,,,,,,,100_clean,0.8222,0.8306,0.1,0.99,0.99,0.99
1707,,,,,,,100_clean,0.8306,0.8389,0.1,0.85,0.85,0.85
1708,,,,,,,100_clean,0.8389,0.875,0.1,0.965,0.965,0.965
1709,,,,,,,100_clean,0.875,0.8222,0.1,1.04,1.04,1.04
1710,,,,,,,100_clean,0.8222,0.7861,0.1,1.015,1.015,1.015
1711,,,,,,,100_clean,0.7861,0.7861,0.1,0.88,0.88,0.88
1712,,,,,,,100_clean,0.7861,0.8083,0.1,0.955,0.955,0.955
1713,,,,,,,100_clean,0.8083,0.8389,0.1,1.14,1.14,1.14
1714,,,,,,,100_clean,0.8389,0.8417,0.1,1.015,1.015,1.015
1715,,,,,,,100_clean,0.8417,0.8389,0.1,0.895,0.895,0.895
1716,,,,,,,100_clean,0.8389,0.8306,0.1,1.07,1.07,1.07
1717,,,,,,,100_clean,0.8306,0.8139,0.1,1.155,1.155,1.155
1718,,,,,,,100_clean,0.8139,0.7861,0.1,1.04,1.04,1.04
1719,,,,,,,100_clean,0.7861,0.7778,0.1,0.865,0.865,0.865
1720,,,,,,,100_clean,0.7778,0.8194,0.1,0.92,0.92,0.92
1721,,,,,,,100_clean,0.8194,0.8333,0.1,1.095,1.095,1.095
1722,,,,,,,100_clean,0.8333,0.8472,0.1,1.075,1.075,1.075
1723,,,,,,,100_clean,0.8472,0.8222,0.1,0.88,0.88,0.88
1724,,,,,,,100_clean,0.8222,0.8167,0.1,0.965,0.965,0.965
1725,,,,,,,100_clean,0.8167,0.7861,0.1,1.2,1.2,1.2
1726,,,,,,,100_clean,0.7861,0.8083,0.1,0.995,0.995,0.995
1727,,,,,,,100_clean,0.8083,0.7917,0.1,0.915,0.915,0.915
1728,,,,,,,100_clean,0.7917,0.8111,0.1,0.835,0.835,0.835
1729,,,,,,,100_clean,0.8111,0.8278,0.1,1.115,1.115,1.115
1730,,,,,,,100_clean,0.8278,0.8222,0.1,1.005,1.005,1.005
1731,,,,,,,100_clean,0.8222,0.7917,0.1,0.925,0.925,0.925
1732,,,,,,,100_clean,0.7917,0.775,0.1,0.87,0.87,0.87
1733,,,,,,,100_clean,0.775,0.7639,0.1,1.155,1.155,1.155
1734,,,,,,,100_clean,0.7639,0.7694,0.1,1.075,1.075,1.075
1735,,,,,,,100_clean,0.7694,0.8278,0.1,1.05,1.05,1.05
1736,,,,,,,100_clean,0.8278,0.5917,0.1,0.865,0.865,0.865
1737,,,,,,,100_clean,0.5917,1.0056,0.1,0.87,0.87,0.87
1738,,,,,,,100_clean,1.0056,0.8389,0.1,1.15,1.15,1.15
1739,,,,,,,100_clean,0.8389,0.8,0.1,1.055,1.055,1.055
1740,,,,,,,100_clean,0.8,0.7806,0.1,0.93,0.93,0.93
1741,,,,,,,100_clean,0.7806,0.7917,0.1,0.955,0.955,0.955
1742,,,,,,,100_clean,0.7917,0.7972,0.1,1.165,1.165,1.165
1743,,,,,,,100_clean,0.7972,0.8194,0.1,1.105,1.105,1.105
1744,,,,,,,100_clean,0.8194,0.8389,0.1,1.015,1.015,1.015
1745,,,,,,,100_clean,0.8389,0.8417,0.1,0.87,0.87,0.87
1746,,,,,,,100_clean,0.8417,0.7889,0.1,1.115,1.115,1.115
1747,,,,,,,100_clean,0.7889,0.7944,0.1,1.145,1.145,1.145
1748,,,,,,,100_clean,0.7944,0.7806,0.1,1.125,1.125,1.125
1749,,,,,,,100_clean,0.7806,0.7806,0.1,1.005,1.005,1.005
1750,,,,,,,100_clean,0.7806,0.8278,0.1,0.975,0.975,0.975
1751,,,,,,,100_clean,0.8278,0.8278,0.1,1.22,1.22,1.22
1752,,,,,,,100_clean,0.8278,0.8417,0.1,1.075,1.075,1.075
1753,,,,,,,100_clean,0.8417,0.825,0.1,0.885,0.885,0.885
1754,,,,,,,100_clean,0.825,0.8167,0.1,0.83,0.83,0.83
1755,,,,,,,100_clean,0.8167,0.7694,0.1,1.1,1.1,1.1
1756,,,,,,,100_clean,0.7694,0.7917,0.1,1.06,1.06,1.06
1757,,,,,,,100_clean,0.7917,0.7972,0.1,0.975,0.975,0.975
1758,,,,,,,100_clean,0.7972,0.8417,0.1,0.815,0.815,0.815
1759,,,,,,,100_clean,0.8417,0.8472,0.1,1.09,1.09,1.09
1760,,,,,,,100_clean,0.8472,0.8278,0.1,1.06,1.06,1.06
1761,,,,,,,100_clean,0.8278,0.7944,0.1,1.05,1.05,1.05
1762,,,,,,,100_clean,0.7944,0.8111,0.1,0.94,0.94,0.94
1763,,,,,,,100_clean,0.8111,0.7833,0.1,0.99,0.99,0.99
1764,,,,,,,100_clean,0.7833,0.7833,0.1,1.115,1.115,1.115
1765,,,,,,,100_clean,0.7833,0.8083,0.1,1.145,1.145,1.145
1766,,,,,,,100_clean,0.8083,0.8361,0.1,0.95,0.95,0.95
1767,,,,,,,100_clean,0.8361,0.8389,0.1,1.075,1.075,1.075
1768,,,,,,,100_clean,0.8389,0.8194,0.1,1.225,1.225,1.225
1769,,,,,,,100_clean,0.8194,0.7583,0.1,1.165,1.165,1.165
1770,,,,,,,100_clean,0.7583,0.7806,0.1,1.02,1.02,1.02
1771,,,,,,,100_clean,0.7806,0.8056,0.1,1.075,1.075,1.075
1772,,,,,,,100_clean,0.8056,0.7972,0.1,1.17,1.17,1.17
1773,,,,,,,100_clean,0.7972,0.8222,0.1,1.095,1.095,1.095
1774,,,,,,,100_clean,0.8222,0.8417,0.1,0.86,0.86,0.86
1775,,,,,,,100_clean,0.8417,0.8444,0.1,0.93,0.93,0.93
1776,,,,,,,100_clean,0.8444,0.8222,0.1,1.17,1.17,1.17
1777,,,,,,,100_clean,0.8222,0.8028,0.1,1.1,1.1,1.1
1778,,,,,,,100_clean,0.8028,0.7639,0.1,0.955,0.955,0.955
1779,,,,,,,100_clean,0.7639,0.8333,0.1,0.885,0.885,0.885
1780,,,,,,,100_clean,0.8333,0.8444,0.1,1.185,1.185,1.185
1781,,,,,,,100_clean,0.8444,0.8333,0.1,1.195,1.195,1.195
1782,,,,,,,100_clean,0.8333,0.825,0.1,0.98,0.98,0.98
1783,,,,,,,100_clean,0.825,0.8333,0.1,0.935,0.935,0.935
1784,,,,,,,100_clean,0.8333,0.7889,0.1,1.115,1.115,1.115
1785,,,,,,,100_clean,0.7889,0.8028,0.1,1.095,1.095,1.095
1786,,,,,,,100_clean,0.8028,0.7722,0.1,1.035,1.035,1.035
1787,,,,,,,100_clean,0.7722,0.8028,0.1,0.93,0.93,0.93
1788,,,,,,,100_clean,0.8028,0.8611,0.1,1.105,1.105,1.105
1789,,,,,,,100_clean,0.8611,0.8528,0.1,1.08,1.08,1.08
1790,,,,,,,100_clean,0.8528,0.8056,0.1,1.06,1.06,1.06
1791,,,,,,,100_clean,0.8056,0.7889,0.1,0.845,0.845,0.845
1792,,,,,,,100_clean,0.7889,0.7889,0.1,1.04,1.04,1.04
1793,,,,,,,100_clean,0.7889,0.8028,0.1,1.17,1.17,1.17
1794,,,,,,,100_clean,0.8028,0.8194,0.1,1.15,1.15,1.15
1795,,,,,,,100_clean,0.8194,0.8194,0.1,0.91,0.91,0.91
1796,,,,,,,100_clean,0.8194,0.8444,0.1,0.84,0.84,0.84
1797,,,,,,,100_clean,0.8444,0.8611,0.1,1.19,1.19,1.19
1798,,,,,,,100_clean,0.8611,0.8083,0.1,1.12,1.12,1.12
1799,,,,,,,100_clean,0.8083,0.7639,0.1,1.07,1.07,1.07
1800,,,,,,,100_clean,0.7639,0.7833,0.1,0.99,0.99,0.99
1801,,,,,,,100_clean,0.7833,0.7944,0.1,1.235,1.235,1.235
1802,,,,,,,100_clean,0.7944,0.8417,0.1,1.175,1.175,1.175
1803,,,,,,,100_clean,0.8417,0.85,0.1,1.105,1.105,1.105
1804,,,,,,,100_clean,0.85,0.8222,0.1,0.92,0.92,0.92
1805,,,,,,,100_clean,0.8222,0.8417,0.1,1.12,1.12,1.12
1806,,,,,,,100_clean,0.8417,0.8222,0.1,1.21,1.21,1.21
1807,,,,,,,100_clean,0.8222,0.7972,0.1,1.22,1.22,1.22
1808,,,,,,,100_clean,0.7972,0.775,0.1,1.05,1.05,1.05
1809,,,,,,,100_clean,0.775,0.8194,0.1,0.92,0.92,0.92
1810,,,,,,,100_clean,0.8194,0.8306,0.1,1.23,1.23,1.23
1811,,,,,,,100_clean,0.8306,0.8556,0.1,1.155,1.155,1.155
1812,,,,,,,100_clean,0.8556,0.8167,0.1,1.16,1.16,1.16
1813,,,,,,,100_clean,0.8167,0.775,0.1,1.01,1.01,1.01
1814,,,,,,,100_clean,0.775,0.7972,0.1,0.97,0.97,0.97
1815,,,,,,,100_clean,0.7972,0.8,0.1,1.285,1.285,1.285
1816,,,,,,,100_clean,0.8,0.7417,0.1,1.205,1.205,1.205
1817,,,,,,,100_clean,0.7417,0.8722,0.1,1.03,1.03,1.03
1818,,,,,,,100_clean,0.8722,0.8472,0.1,1.035,1.035,1.035
1819,,,,,,,100_clean,0.8472,0.5944,0.1,1.14,1.14,1.14
1820,,,,,,,100_clean,0.5944,1.0,0.1,1.145,1.145,1.145
1821,,,,,,,100_clean,1.0,0.7917,0.1,1.115,1.115,1.115
1822,,,,,,,100_clean,0.7917,0.7944,0.1,0.86,0.86,0.86
1823,,,,,,,100_clean,0.7944,0.8222,0.1,1.135,1.135,1.135
1824,,,,,,,100_clean,0.8222,0.8389,0.1,1.2,1.2,1.2
1825,,,,,,,100_clean,0.8389,0.8444,0.1,1.02,1.02,1.02
1826,,,,,,,100_clean,0.8444,0.8361,0.1,1.085,1.085,1.085
1827,,,,,,,100_clean,0.8361,0.8333,0.1,0.985,0.985,0.985
1828,,,,,,,100_clean,0.8333,0.8111,0.1,1.165,1.165,1.165
1829,,,,,,,100_clean,0.8111,0.8083,0.1,1.08,1.08,1.08
1830,,,,,,,100_clean,0.8083,0.7778,0.1,0.97,0.97,0.97
1831,,,,,,,100_clean,0.7778,0.8278,0.1,0.89,0.89,0.89
1832,,,,,,,100_clean,0.8278,0.8694,0.1,1.18,1.18,1.18
1833,,,,,,,100_clean,0.8694,0.8556,0.1,1.1,1.1,1.1
1834,,,,,,,100_clean,0.8556,0.8167,0.1,0.985,0.985,0.985
1835,,,,,,,100_clean,0.8167,0.8,0.1,0.9,0.9,0.9
1836,,,,,,,100_clean,0.8,0.7889,0.1,1.06,1.06,1.06
1837,,,,,,,100_clean,0.7889,0.8083,0.1,1.215,1.215,1.215
1838,,,,,,,100_clean,0.8083,0.8083,0.1,0.965,0.965,0.965
1839,,,,,,,100_clean,0.8083,0.8194,0.1,0.83,0.83,0.83
1840,,,,,,,100_clean,0.8194,0.8389,0.1,1.03,1.03,1.03
1841,,,,,,,100_clean,0.8389,0.85,0.1,1.065,1.065,1.065
1842,,,,,,,100_clean,0.85,0.8028,0.1,1.06,1.06,1.06
1843,,,,,,,100_clean,0.8028,0.7778,0.1,0.855,0.855,0.855
1844,,,,,,,100_clean,0.7778,0.7889,0.1,0.905,0.905,0.905
1845,,,,,,,100_clean,0.7889,0.7972,0.1,1.14,1.14,1.14
1846,,,,,,,100_clean,0.7972,0.8389,0.1,1.03,1.03,1.03
1847,,,,,,,100_clean,0.8389,0.8389,0.1,0.86,0.86,0.86
1848,,,,,,,100_clean,0.8389,0.85,0.1,0.89,0.89,0.89
1849,,,,,,,100_clean,0.85,0.8278,0.1,1.235,1.235,1.235
1850,,,,,,,100_clean,0.8278,0.8167,0.1,1.14,1.14,1.14
1851,,,,,,,100_clean,0.8167,0.7778,0.1,0.955,0.955,0.955
1852,,,,,,,100_clean,0.7778,0.8083,0.1,0.87,0.87,0.87
1853,,,,,,,100_clean,0.8083,0.8194,0.1,1.08,1.08,1.08
1854,,,,,,,100_clean,0.8194,0.8361,0.1,0.99,0.99,0.99
1855,,,,,,,100_clean,0.8361,0.8611,0.1,0.985,0.985,0.985
1856,,,,,,,100_clean,0.8611,0.8306,0.1,0.925,0.925,0.925
1857,,,,,,,100_clean,0.8306,0.8056,0.1,1.04,1.04,1.04
1858,,,,,,,100_clean,0.8056,0.7972,0.1,1.14,1.14,1.14
1859,,,,,,,100_clean,0.7972,0.7889,0.1,1.005,1.005,1.005
1860,,,,,,,100_clean,0.7889,0.8139,0.1,1.04,1.04,1.04
1861,,,,,,,100_clean,0.8139,0.8194,0.1,1.045,1.045,1.045
1862,,,,,,,100_clean,0.8194,0.8417,0.1,1.195,1.195,1.195
1863,,,,,,,100_clean,0.8417,0.8139,0.1,1.085,1.085,1.085
1864,,,,,,,100_clean,0.8139,0.8194,0.1,1.125,1.125,1.125
1865,,,,,,,100_clean,0.8194,0.7917,0.1,1.005,1.005,1.005
1866,,,,,,,100_clean,0.7917,0.7806,0.1,1.11,1.11,1.11
1867,,,,,,,100_clean,0.7806,0.8,0.1,1.295,1.295,1.295
1868,,,,,,,100_clean,0.8,0.8278,0.1,1.005,1.005,1.005
1869,,,,,,,100_clean,0.8278,0.8583,0.1,0.99,0.99,0.99
1870,,,,,,,100_clean,0.8583,0.8306,0.1,1.27,1.27,1.27
1871,,,,,,,100_clean,0.8306,0.825,0.1,1.2,1.2,1.2
1872,,,,,,,100_clean,0.825,0.7778,0.1,1.09,1.09,1.09
1873,,,,,,,100_clean,0.7778,0.7944,0.1,0.96,0.96,0.96
1874,,,,,,,100_clean,0.7944,0.7833,0.1,1.15,1.15,1.15
1875,,,,,,,100_clean,0.7833,0.8139,0.1,1.3,1.3,1.3
1876,,,,,,,100_clean,0.8139,0.8472,0.1,1.185,1.185,1.185
1877,,,,,,,100_clean,0.8472,0.8472,0.1,1.125,1.125,1.125
1878,,,,,,,100_clean,0.8472,0.85,0.1,1.215,1.215,1.215
1879,,,,,,,100_clean,0.85,0.7944,0.1,1.21,1.21,1.21
1880,,,,,,,100_clean,0.7944,0.7944,0.1,1.19,1.19,1.19
1881,,,,,,,100_clean,0.7944,0.7917,0.1,1.075,1.075,1.075
1882,,,,,,,100_clean,0.7917,0.825,0.1,0.985,0.985,0.985
1883,,,,,,,100_clean,0.825,0.8306,0.1,1.41,1.41,1.41
1884,,,,,,,100_clean,0.8306,0.8278,0.1,1.175,1.175,1.175
1885,,,,,,,100_clean,0.8278,0.8333,0.1,1.005,1.005,1.005
1886,,,,,,,100_clean,0.8333,0.8222,0.1,0.95,0.95,0.95
1887,,,,,,,100_clean,0.8222,0.7889,0.1,1.185,1.185,1.185
1888,,,,,,,100_clean,0.7889,0.7833,0.1,1.175,1.175,1.175
1889,,,,,,,100_clean,0.7833,0.7833,0.1,1.07,1.07,1.07
1890,,,,,,,100_clean,0.7833,0.8333,0.1,0.92,0.92,0.92
1891,,,,,,,100_clean,0.8333,0.8611,0.1,1.085,1.085,1.085
1892,,,,,,,100_clean,0.8611,0.8417,0.1,1.17,1.17,1.17
1893,,,,,,,100_clean,0.8417,0.8222,0.1,1.13,1.13,1.13
1894,,,,,,,100_clean,0.8222,0.8083,0.1,0.935,0.935,0.935
1895,,,,,,,100_clean,0.8083,0.8083,0.1,1.015,1.015,1.015
1896,,,,,,,100_clean,0.8083,0.7833,0.1,1.165,1.165,1.165
1897,,,,,,,100_clean,0.7833,0.8167,0.1,1.22,1.22,1.22
1898,,,,,,,100_clean,0.8167,0.8389,0.1,1.1,1.1,1.1
1899,,,,,,,100_clean,0.8389,0.8472,0.1,0.87,0.87,0.87
1900,,,,,,,100_clean,0.8472,0.8472,0.1,1.035,1.035,1.035
1901,,,,,,,100_clean,0.8472,0.7972,0.1,1.215,1.215,1.215
1902,,,,,,,100_clean,0.7972,0.7583,0.1,1.14,1.14,1.14
1903,,,,,,,100_clean,0.7583,0.7944,0.1,0.95,0.95,0.95
1904,,,,,,,100_clean,0.7944,0.7806,0.1,1.085,1.085,1.085
1905,,,,,,,100_clean,0.7806,0.7889,0.1,1.165,1.165,1.165
1906,,,,,,,100_clean,0.7889,0.8139,0.1,1.02,1.02,1.02
1907,,,,,,,100_clean,0.8139,0.5361,0.1,0.905,0.905,0.905
1908,,,,,,,100_clean,0.5361,1.1306,0.1,-2.715,-2.715,-2.715
1909,,,,,,,100_clean,1.1306,0.7861,0.1,1.055,1.055,1.055
1910,,,,,,,100_clean,0.7861,0.7667,0.1,1.065,1.065,1.065
1911,,,,,,,100_clean,0.7667,0.7611,0.1,0.865,0.865,0.865
1912,,,,,,,100_clean,0.7611,0.8389,0.1,0.915,0.915,0.915
1913,,,,,,,100_clean,0.8389,0.8278,0.1,1.14,1.14,1.14
1914,,,,,,,100_clean,0.8278,0.8167,0.1,1.055,1.055,1.055
1915,,,,,,,100_clean,0.8167,0.8083,0.1,0.975,0.975,0.975
1916,,,,,,,100_clean,0.8083,0.7917,0.1,0.795,0.795,0.795
1917,,,,,,,100_clean,0.7917,0.7833,0.1,1.035,1.035,1.035
1918,,,,,,,100_clean,0.7833,0.7944,0.1,1.125,1.125,1.125
1919,,,,,,,100_clean,0.7944,0.7722,0.1,1.095,1.095,1.095
1920,,,,,,,100_clean,0.7722,0.8083,0.1,0.835,0.835,0.835
1921,,,,,,,100_clean,0.8083,0.8694,0.1,1.0,1.0,1.0
1922,,,,,,,100_clean,0.8694,0.8361,0.1,1.1,1.1,1.1
1923,,,,,,,100_clean,0.8361,0.775,0.1,1.01,1.01,1.01
1924,,,,,,,100_clean,0.775,0.7861,0.1,0.985,0.985,0.985
1925,,,,,,,100_clean,0.7861,0.7806,0.1,1.045,1.045,1.045
1926,,,,,,,100_clean,0.7806,0.8028,0.1,1.165,1.165,1.165
1927,,,,,,,100_clean,0.8028,0.8194,0.1,1.14,1.14,1.14
1928,,,,,,,100_clean,0.8194,0.8167,0.1,1.04,1.04,1.04
1929,,,,,,,100_clean,0.8167,0.8556,0.1,0.845,0.845,0.845
1930,,,,,,,100_clean,0.8556,0.85,0.1,1.135,1.135,1.135
1931,,,,,,,100_clean,0.85,0.8,0.1,1.155,1.155,1.155
1932,,,,,,,100_clean,0.8,0.7722,0.1,1.045,1.045,1.045
1933,,,,,,,100_clean,0.7722,0.7917,0.1,0.905,0.905,0.905
1934,,,,,,,100_clean,0.7917,0.7889,0.1,1.145,1.145,1.145
1935,,,,,,,100_clean,0.7889,0.8417,0.1,1.08,1.08,1.08
1936,,,,,,,100_clean,0.8417,0.825,0.1,0.945,0.945,0.945
1937,,,,,,,100_clean,0.825,0.8056,0.1,0.795,0.795,0.795
1938,,,,,,,100_clean,0.8056,0.8361,0.1,0.895,0.895,0.895
1939,,,,,,,100_clean,0.8361,0.8028,0.1,1.185,1.185,1.185
1940,,,,,,,100_clean,0.8028,0.7861,0.1,1.2,1.2,1.2
1941,,,,,,,100_clean,0.7861,0.775,0.1,1.04,1.04,1.04
1942,,,,,,,100_clean,0.775,0.8083,0.1,0.845,0.845,0.845
1943,,,,,,,100_clean,0.8083,0.8472,0.1,0.95,0.95,0.95
1944,,,,,,,100_clean,0.8472,0.85,0.1,1.17,1.17,1.17
1945,,,,,,,100_clean,0.85,0.8194,0.1,1.04,1.04,1.04
1946,,,,,,,100_clean,0.8194,0.7667,0.1,0.96,0.96,0.96
1947,,,,,,,100_clean,0.7667,0.8028,0.1,0.955,0.955,0.955
1948,,,,,,,100_clean,0.8028,0.7944,0.1,1.17,1.17,1.17
1949,,,,,,,100_clean,0.7944,0.8028,0.1,1.13,1.13,1.13
1950,,,,,,,100_clean,0.8028,0.8139,0.1,0.96,0.96,0.96
1951,,,,,,,100_clean,0.8139,0.8333,0.1,0.845,0.845,0.845
1952,,,,,,,100_clean,0.8333,0.8389,0.1,0.95,0.95,0.95
1953,,,,,,,100_clean,0.8389,0.8278,0.1,1.14,1.14,1.14
1954,,,,,,,100_clean,0.8278,0.7806,0.1,1.11,1.11,1.11
1955,,,,,,,100_clean,0.7806,0.75,0.1,0.915,0.915,0.915
1956,,,,,,,100_clean,0.75,0.8194,0.1,0.935,0.935,0.935
1957,,,,,,,100_clean,0.8194,0.8167,0.1,1.08,1.08,1.08
1958,,,,,,,100_clean,0.8167,0.825,0.1,1.065,1.065,1.065
1959,,,,,,,100_clean,0.825,0.7972,0.1,1.0,1.0,1.0
1960,,,,,,,100_clean,0.7972,0.8028,0.1,0.815,0.815,0.815
1961,,,,,,,100_clean,0.8028,0.7861,0.1,0.96,0.96,0.96
1962,,,,,,,100_clean,0.7861,0.6139,0.1,0.985,0.985,0.985
1963,,,,,,,100_clean,0.6139,0.9139,0.1,1.05,1.05,1.05
1964,,,,,,,100_clean,0.9139,0.7833,0.1,0.82,0.82,0.82
1965,,,,,,,100_clean,0.7833,0.8556,0.1,0.855,0.855,0.855
1966,,,,,,,100_clean,0.8556,0.8306,0.1,1.12,1.12,1.12
1967,,,,,,,100_clean,0.8306,0.8056,0.1,1.075,1.075,1.075
1968,,,,,,,100_clean,0.8056,0.7806,0.1,0.96,0.96,0.96
1969,,,,,,,100_clean,0.7806,0.7833,0.1,1.15,1.15,1.15
1970,,,,,,,100_clean,0.7833,0.7806,0.1,1.175,1.175,1.175
1971,,,,,,,100_clean,0.7806,0.8,0.1,1.085,1.085,1.085
1972,,,,,,,100_clean,0.8,0.8028,0.1,0.89,0.89,0.89
1973,,,,,,,100_clean,0.8028,0.8333,0.1,0.99,0.99,0.99
1974,,,,,,,100_clean,0.8333,0.6056,0.1,1.185,1.185,1.185
1975,,,,,,,100_clean,0.6056,0.9889,0.1,1.09,1.09,1.09
1976,,,,,,,100_clean,0.9889,0.7889,0.1,1.025,1.025,1.025
1977,,,,,,,100_clean,0.7889,0.7944,0.1,1.025,1.025,1.025
1978,,,,,,,100_clean,0.7944,0.5389,0.1,1.225,1.225,1.225
1979,,,,,,,100_clean,0.5389,0.95,0.1,1.325,1.325,1.325
1980,,,,,,,100_clean,0.95,0.85,0.1,1.15,1.15,1.15
1981,,,,,,,100_clean,0.85,0.8306,0.1,0.93,0.93,0.93
1982,,,,,,,100_clean,0.8306,0.8278,0.1,0.945,0.945,0.945
1983,,,,,,,100_clean,0.8278,0.8194,0.1,1.2,1.2,1.2
1984,,,,,,,100_clean,0.8194,0.7917,0.1,1.385,1.385,1.385
1985,,,,,,,100_clean,0.7917,0.7722,0.1,1.04,1.04,1.04
1986,,,,,,,100_clean,0.7722,0.7778,0.1,0.89,0.89,0.89
1987,,,,,,,100_clean,0.7778,0.8222,0.1,0.965,0.965,0.965
1988,,,,,,,100_clean,0.8222,0.8556,0.1,1.185,1.185,1.185
1989,,,,,,,100_clean,0.8556,0.8389,0.1,1.14,1.14,1.14
1990,,,,,,,100_clean,0.8389,0.8028,0.1,0.955,0.955,0.955
1991,,,,,,,100_clean,0.8028,0.8028,0.1,1.005,1.005,1.005
1992,,,,,,,100_clean,0.8028,0.8111,0.1,1.13,1.13,1.13
1993,,,,,,,100_clean,0.8111,0.8139,0.1,1.19,1.19,1.19
1994,,,,,,,100_clean,0.8139,0.8083,0.1,0.895,0.895,0.895
1995,,,,,,,100_clean,0.8083,0.85,0.1,0.915,0.915,0.915
1996,,,,,,,100_clean,0.85,0.8389,0.1,1.15,1.15,1.15
1997,,,,,,,100_clean,0.8389,0.8611,0.1,1.085,1.085,1.085
1998,,,,,,,100_clean,0.8611,0.8,0.1,0.97,0.97,0.97
1999,,,,,,,100_clean,0.8,0.7778,0.1,0.935,0.935,0.935
2000,,,,,,,100_clean,0.7778,0.7917,0.1,1.18,1.18,1.18
2001,,,,,,,100_clean,0.7917,0.8333,0.1,1.285,1.285,1.285
2002,,,,,,,100_clean,0.8333,0.6556,0.1,1.125,1.125,1.125
2003,,,,,,,100_clean,0.6556,0.9917,0.1,0.95,0.95,0.95
2004,,,,,,,100_clean,0.9917,0.8583,0.1,1.11,1.11,1.11
2005,,,,,,,100_clean,0.8583,0.8111,0.1,1.22,1.22,1.22
2006,,,,,,,100_clean,0.8111,0.8083,0.1,1.2,1.2,1.2
2007,,,,,,,100_clean,0.8083,0.7806,0.1,0.995,0.995,0.995
2008,,,,,,,100_clean,0.7806,0.8028,0.1,1.02,1.02,1.02
2009,,,,,,,100_clean,0.8028,0.8417,0.1,1.225,1.225,1.225
2010,,,,,,,100_clean,0.8417,0.8639,0.1,1.16,1.16,1.16
2011,,,,,,,100_clean,0.8639,0.8333,0.1,1.02,1.02,1.02
2012,,,,,,,100_clean,0.8333,0.8167,0.1,0.92,0.92,0.92
2013,,,,,,,100_clean,0.8167,0.7917,0.1,1.055,1.055,1.055
2014,,,,,,,100_clean,0.7917,0.7889,0.1,1.17,1.17,1.17
2015,,,,,,,100_clean,0.7889,0.7917,0.1,1.06,1.06,1.06
2016,,,,,,,100_clean,0.7917,0.8056,0.1,0.88,0.88,0.88
2017,,,,,,,100_clean,0.8056,0.8361,0.1,1.0,1.0,1.0
2018,,,,,,,100_clean,0.8361,0.8417,0.1,1.24,1.24,1.24
2019,,,,,,,100_clean,0.8417,0.6778,0.1,1.095,1.095,1.095
2020,,,,,,,100_clean,0.6778,0.95,0.1,1.005,1.005,1.005
2021,,,,,,,100_clean,0.95,0.7889,0.1,0.83,0.83,0.83
2022,,,,,,,100_clean,0.7889,0.7861,0.1,1.2,1.2,1.2
2023,,,,,,,100_clean,0.7861,0.8083,0.1,1.095,1.095,1.095
2024,,,,,,,100_clean,0.8083,0.8306,0.1,1.05,1.05,1.05
2025,,,,,,,100_clean,0.8306,0.8306,0.1,0.985,0.985,0.985
2026,,,,,,,100_clean,0.8306,0.825,0.1,0.92,0.92,0.92
2027,,,,,,,100_clean,0.825,0.8083,0.1,1.1,1.1,1.1
2028,,,,,,,100_clean,0.8083,0.7917,0.1,1.335,1.335,1.335
2029,,,,,,,100_clean,0.7917,0.7667,0.1,1.03,1.03,1.03
2030,,,,,,,100_clean,0.7667,0.7583,0.1,0.885,0.885,0.885
2031,,,,,,,100_clean,0.7583,0.6972,0.1,1.035,1.035,1.035
2032,,,,,,,100_clean,0.6972,0.8889,0.1,0.945,0.945,0.945
2033,,,,,,,100_clean,0.8889,0.8333,0.1,1.315,1.315,1.315
2034,,,,,,,100_clean,0.8333,0.7833,0.1,1.18,1.18,1.18
2035,,,,,,,100_clean,0.7833,0.7667,0.1,0.98,0.98,0.98
2036,,,,,,,100_clean,0.7667,0.7389,0.1,0.795,0.795,0.795
2037,,,,,,,100_clean,0.7389,0.7556,0.1,0.66,0.66,0.66
2038,,,,,,,100_clean,0.7556,0.7444,0.1,0.63,0.63,0.63
2039,,,,,,,100_clean,0.7444,0.7556,0.1,0.625,0.625,0.625
2040,,,,,,,100_clean,0.7556,0.775,0.1,0.66,0.66,0.66
2041,,,,,,,100_clean,0.775,0.7694,0.1,0.65,0.65,0.65
2042,,,,,,,100_clean,0.7694,0.7778,0.1,0.795,0.795,0.795
2043,,,,,,,100_clean,0.7778,0.7333,0.1,0.8,0.8,0.8
2044,,,,,,,100_clean,0.7333,0.6944,0.1,0.81,0.81,0.81
2045,,,,,,,100_clean,0.6944,0.6833,0.1,0.835,0.835,0.835
2046,,,,,,,100_clean,0.6833,0.7194,0.1,0.9,0.9,0.9
2047,,,,,,,100_clean,0.7194,0.7472,0.1,0.935,0.935,0.935
2048,,,,,,,100_clean,0.7472,0.7583,0.1,0.94,0.94,0.94
2049,,,,,,,100_clean,0.7583,0.7528,0.1,0.945,0.945,0.945
2050,,,,,,,100_clean,0.7528,0.75,0.1,0.925,0.925,0.925
2051,,,,,,,100_clean,0.75,0.7333,0.1,1.14,1.14,1.14
